66,8.27,8.21,9.21,8.21,0.4713,0.10027,1.1218,0.88865,1.1137,8.039,0.55886,0.12411,0.11166,3.7887
54,7,7.4,8.6,5.4,0.52857,0.10234,1.5926,0.88525,1.2286,10,0.69355,0.14478,0.12952,3.8571
153,18,9,0.001,278,0.032374,0.1,3.5971e-06,0.89474,5.5556e-05,0.55036,3.3784e-06,2.3202e-06,2.2272e-06,0.55036
650,81,170,51,270,0.5296,0.0899,0.18889,0.88919,0.62963,2.4074,0.1453,0.055435,0.050949,2.0249
912.46,129.97,6.87,32.09,307.6,0.020224,0.12386,0.10432,0.87532,0.2469,2.9664,0.073337,0.026302,0.02377,2.6862
120,25,1,8,40,0.020833,0.17123,0.2,0.82759,0.32,3,0.12308,0.05,0.043243,2.5
1790,580,321,336,619,0.33613,0.21553,0.54281,0.75527,0.57931,2.8918,0.28023,0.13948,0.11241,1.8743
44.977,11.095,12.744,2.6987,28.486,0.40865,0.16122,0.094738,0.80214,0.24325,1.5789,0.068183,0.036735,0.031915,1.4423
111,2.8,47,0.001,27.5,1.709,0.017413,3.6364e-05,0.9754,0.00035714,4.0364,3.3003e-05,7.2202e-06,7.0771e-06,4.0362
290,110,6.8,47,90,0.049635,0.2704,0.52222,0.725,0.42727,3.2222,0.235,0.12368,0.095918,2.1168
143,5.8,16,10.6,26.3,0.4336,0.035194,0.40304,0.96102,1.8276,5.4373,0.33022,0.062611,0.060537,3.8753
97.81,15.87,2.71,8.1,24.36,0.083487,0.13635,0.33251,0.8604,0.5104,4.0152,0.20134,0.066301,0.058679,3.0132
